customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,tenure,average_monthly,phone_services_description,internet_services_description,contact_type_description,tenure_month,service_types,tenure_years,Auto or Non-Auto
7321-KKSDU,Male,0,No,Yes,1,0,2,Mailed check,20.5,696.8,No,FALSE,FALSE,TRUE,FALSE,FALSE,2,33.9902439,63.58269143,One Line,No Internet Service,2 Year,34,Phone,3 years,Non-Auto
7321-PKUYW,Female,0,No,No,2,2,0,Electronic check,90.15,987.95,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,10.95895729,577.9815593,Two or More Lines,Fiber Optic,Month-to-Month,11,Phone and Internet,< 1 year,Non-Auto
7321-VGNKU,Female,0,Yes,No,1,2,0,Electronic check,70.35,120.25,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1.70931059,8.259739985,One Line,Fiber Optic,Month-to-Month,2,Phone and Internet,< 1 year,Non-Auto
7321-ZNSLA,Male,0,Yes,Yes,0,1,2,Mailed check,40.55,590.35,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,14.55856967,8.156148432,No Phone Service,DSL,2 Year,15,Internet,2 years,Non-Auto
7322-OCWHC,Male,1,Yes,No,2,2,2,Bank transfer (automatic),93.05,6735.05,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,72.38097797,166.4760274,Two or More Lines,Fiber Optic,2 Year,72,Phone and Internet,More than 5 years,Auto
7325-ENZFI,Female,0,No,No,0,1,1,Bank transfer (automatic),40.3,1630.4,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,40.45657568,301.1827974,No Phone Service,DSL,1 Year,40,Internet,5 years,Auto
7326-RIGQZ,Male,0,Yes,Yes,1,2,0,Electronic check,69.8,377.85,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,5.413323782,12.88890115,One Line,Fiber Optic,Month-to-Month,5,Phone and Internet,< 1 year,Non-Auto
7328-OWMOM,Female,0,No,Yes,1,0,1,Credit card (automatic),20.1,589.25,No,TRUE,FALSE,TRUE,FALSE,FALSE,2,29.3159204,9.397926635,One Line,No Internet Service,1 Year,29,Phone,3 years,Auto
7328-ZJAJO,Female,0,Yes,Yes,1,0,2,Credit card (automatic),19.5,1222.65,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,62.7,243.724742,One Line,No Internet Service,2 Year,63,Phone,5 years,Auto
7330-WZLNC,Female,0,No,No,2,2,0,Electronic check,90.8,455.5,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,5.016519824,16.70659151,Two or More Lines,Fiber Optic,Month-to-Month,5,Phone and Internet,< 1 year,Non-Auto
7336-RLLRH,Male,0,Yes,No,2,1,1,Mailed check,80.85,2204.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,27.26468769,269.7510198,Two or More Lines,DSL,1 Year,27,Phone and Internet,3 years,Non-Auto
7337-CINUD,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.5,159.35,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,8.171794872,4.009112867,One Line,No Internet Service,2 Year,8,Phone,< 1 year,Auto
7338-ERIVA,Male,0,No,Yes,0,1,1,Bank transfer (automatic),45.05,1790.6,No,FALSE,FALSE,FALSE,TRUE,FALSE,2,39.74694784,423.1340946,No Phone Service,DSL,1 Year,40,Internet,5 years,Auto
7339-POGZN,Female,0,No,No,2,1,0,Electronic check,50.7,214.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,4.231755424,4.117626263,Two or More Lines,DSL,Month-to-Month,4,Phone and Internet,< 1 year,Non-Auto
7340-KEFQE,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),34.2,1782,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,52.10526316,441.3613139,No Phone Service,DSL,2 Year,52,Internet,5 years,Auto
7341-LXCAF,Male,0,Yes,No,2,2,0,Electronic check,74.65,301.4,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,4.037508372,79.87692308,Two or More Lines,Fiber Optic,Month-to-Month,4,Phone and Internet,< 1 year,Non-Auto
7343-EOBEU,Male,0,Yes,No,2,0,0,Mailed check,23.6,89.05,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,3.773305085,1.497931442,Two or More Lines,No Internet Service,Month-to-Month,4,Phone,< 1 year,Non-Auto
7346-MEDWM,Female,0,No,No,2,2,0,Electronic check,83.25,4949.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,59.44864865,140.3150488,Two or More Lines,Fiber Optic,Month-to-Month,59,Phone and Internet,5 years,Non-Auto
7349-ALMUX,Male,0,No,No,1,1,2,Bank transfer (automatic),65.6,2313.8,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,35.27134146,304.4288666,One Line,DSL,2 Year,35,Phone and Internet,3 years,Auto
7351-KYHQH,Female,1,No,No,1,1,0,Electronic check,64.95,493.65,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,7.600461894,81.76679941,One Line,DSL,Month-to-Month,8,Phone and Internet,< 1 year,Non-Auto
7351-MHQVU,Female,0,No,No,0,1,0,Credit card (automatic),50.95,307.6,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,6.037291462,48.22996516,No Phone Service,DSL,Month-to-Month,6,Internet,< 1 year,Auto
7353-YOWFP,Female,0,No,No,1,0,1,Mailed check,20.25,129.15,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,6.377777778,13.51828814,One Line,No Internet Service,1 Year,6,Phone,< 1 year,Non-Auto
7354-OIJLX,Male,0,No,No,2,2,0,Electronic check,75.85,724.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,9.553724456,177.6321538,Two or More Lines,Fiber Optic,Month-to-Month,10,Phone and Internet,< 1 year,Non-Auto
7356-AYNJP,Female,0,No,No,2,0,1,Electronic check,23.9,97.5,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,4.079497908,2.06913017,Two or More Lines,No Internet Service,1 Year,4,Phone,< 1 year,Non-Auto
7356-IWLFW,Male,0,Yes,Yes,2,2,0,Bank transfer (automatic),80,3769.7,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,47.12125,3769.7,Two or More Lines,Fiber Optic,Month-to-Month,47,Phone and Internet,5 years,Auto
7359-PTSXY,Male,0,No,No,1,1,0,Electronic check,45.75,45.75,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,0.7167261772,One Line,DSL,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
7359-SSBJK,Female,1,No,No,1,1,2,Credit card (automatic),70.2,4481,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,63.83190883,61.23550904,One Line,DSL,2 Year,64,Phone and Internet,5 years,Auto
7359-WWYJV,Male,0,Yes,No,2,2,2,Credit card (automatic),114.45,8375.05,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,73.17649629,289.0190472,Two or More Lines,Fiber Optic,2 Year,73,Phone and Internet,More than 5 years,Auto
7361-YPXFS,Female,1,No,No,2,1,0,Bank transfer (automatic),64.45,1867.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,28.97750194,193.6563516,Two or More Lines,DSL,Month-to-Month,29,Phone and Internet,3 years,Auto
7363-QTBIW,Female,0,Yes,No,1,2,0,Electronic check,79.75,769.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,9.643887147,769.1,One Line,Fiber Optic,Month-to-Month,10,Phone and Internet,< 1 year,Non-Auto
7365-BVCJH,Male,0,No,No,0,1,0,Electronic check,24.4,24.4,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,1.642979943,No Phone Service,DSL,Month-to-Month,1,Internet,< 1 year,Non-Auto
7369-TRPFD,Male,0,No,No,1,0,1,Mailed check,18.8,279.2,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,14.85106383,3.975399387,One Line,No Internet Service,1 Year,15,Phone,2 years,Non-Auto
7375-WMVMT,Male,1,Yes,No,1,2,2,Credit card (automatic),95.5,6707.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,70.23193717,3467.839589,One Line,Fiber Optic,2 Year,70,Phone and Internet,5 years,Auto
7377-DMMRI,Male,0,No,No,1,1,0,Electronic check,47.8,92.45,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1.934100418,46.66745592,One Line,DSL,Month-to-Month,2,Phone and Internet,< 1 year,Non-Auto
7379-FNIUJ,Male,0,No,No,1,2,0,Electronic check,100.2,198.5,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,1.981037924,66.81613598,One Line,Fiber Optic,Month-to-Month,2,Phone and Internet,< 1 year,Non-Auto
7379-POKDZ,Male,0,Yes,No,1,2,0,Electronic check,70.3,208.85,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,2.97083926,10.89549192,One Line,Fiber Optic,Month-to-Month,3,Phone and Internet,< 1 year,Non-Auto
7382-DFJTU,Male,0,No,No,1,1,0,Credit card (automatic),55.2,1058.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,19.16847826,372.8542857,One Line,DSL,Month-to-Month,19,Phone and Internet,2 years,Auto
7384-GHBPI,Male,0,Yes,No,0,1,0,Electronic check,35.15,99.75,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,1,2.837837838,47.33235294,No Phone Service,DSL,Month-to-Month,3,Internet,< 1 year,Non-Auto
7389-KBFIT,Female,0,Yes,Yes,0,1,0,Mailed check,30.25,63.75,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,2.107438017,2.655865188,No Phone Service,DSL,Month-to-Month,2,Internet,< 1 year,Non-Auto
7392-YYPYJ,Male,0,No,No,2,2,0,Electronic check,100.65,2415.95,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,24.0034774,253.3193383,Two or More Lines,Fiber Optic,Month-to-Month,24,Phone and Internet,3 years,Non-Auto
7394-FKDNK,Female,0,Yes,No,1,2,0,Electronic check,89.45,853.1,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,9.537171604,483.4003635,One Line,Fiber Optic,Month-to-Month,10,Phone and Internet,< 1 year,Non-Auto
7394-LWLYN,Female,0,No,No,1,2,0,Electronic check,70.15,123.8,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,1.764789736,7.5908065,One Line,Fiber Optic,Month-to-Month,2,Phone and Internet,< 1 year,Non-Auto
7395-IGJOS,Male,1,Yes,No,1,2,0,Bank transfer (automatic),81.5,1329.2,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,16.30920245,62.72231993,One Line,Fiber Optic,Month-to-Month,16,Phone and Internet,2 years,Auto
7395-XWZOY,Male,0,No,No,0,1,0,Credit card (automatic),55,1165.55,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,21.19181818,339.498793,No Phone Service,DSL,Month-to-Month,21,Internet,2 years,Auto
7396-VJUZB,Male,0,Yes,Yes,1,1,0,Mailed check,45.25,155.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3.433149171,2.196586899,One Line,DSL,Month-to-Month,3,Phone and Internet,< 1 year,Non-Auto
7398-HPYZQ,Male,0,Yes,No,2,1,2,Bank transfer (automatic),90.55,6404,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,70.72335726,149.7536642,Two or More Lines,DSL,2 Year,71,Phone and Internet,5 years,Auto
7398-LXGYX,Male,0,Yes,No,2,2,0,Credit card (automatic),84.8,3626.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,42.76356132,1259.665501,Two or More Lines,Fiber Optic,Month-to-Month,43,Phone and Internet,5 years,Auto
7398-SKNQZ,Female,0,Yes,No,2,2,0,Electronic check,94.9,273.2,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,2.87881981,3.830872004,Two or More Lines,Fiber Optic,Month-to-Month,3,Phone and Internet,< 1 year,Non-Auto
7399-QHBJS,Female,0,Yes,Yes,2,1,2,Credit card (automatic),66.75,4760.3,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,71.31535581,87.5358288,Two or More Lines,DSL,2 Year,71,Phone and Internet,5 years,Auto
7401-JIXNM,Female,0,Yes,Yes,2,1,2,Credit card (automatic),91.3,4965,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,54.38116101,258.2538855,Two or More Lines,DSL,2 Year,54,Phone and Internet,5 years,Auto
7401-RUBNK,Female,0,Yes,No,1,2,0,Electronic check,74.8,1438.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,19.22526738,55.98830332,One Line,Fiber Optic,Month-to-Month,19,Phone and Internet,2 years,Non-Auto
7402-EYFXX,Male,1,No,No,2,2,0,Electronic check,93.6,2404.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,25.68482906,45.06605964,Two or More Lines,Fiber Optic,Month-to-Month,26,Phone and Internet,3 years,Non-Auto
7402-PWYJJ,Female,0,Yes,No,2,2,1,Electronic check,91.15,4862.5,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,53.34613275,1733.272685,Two or More Lines,Fiber Optic,1 Year,53,Phone and Internet,5 years,Non-Auto
7404-JLKQG,Female,0,No,No,1,1,0,Electronic check,57.55,161.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,2.80538662,6.141957525,One Line,DSL,Month-to-Month,3,Phone and Internet,< 1 year,Non-Auto
7407-SUJIZ,Male,0,No,No,1,0,0,Mailed check,20.6,541.5,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,26.28640777,7.469022879,One Line,No Internet Service,Month-to-Month,26,Phone,3 years,Non-Auto
7408-OFWXJ,Female,0,Yes,Yes,2,1,2,Credit card (automatic),89.8,6510.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,72.49944321,125.2839296,Two or More Lines,DSL,2 Year,72,Phone and Internet,More than 5 years,Auto
7409-JURKQ,Female,0,Yes,No,2,2,1,Bank transfer (automatic),111.8,5809.75,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,51.96556351,5809.75,Two or More Lines,Fiber Optic,1 Year,52,Phone and Internet,5 years,Auto
7409-KIUTL,Female,1,No,Yes,1,2,0,Electronic check,71,71,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,2,1,4.005294017,One Line,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
7410-KTVFV,Male,0,Yes,No,1,1,0,Mailed check,49.55,878.35,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,17.72653885,79.04011664,One Line,DSL,Month-to-Month,18,Phone and Internet,2 years,Non-Auto
7410-OIEDU,Male,0,No,No,1,2,0,Mailed check,79.85,887.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,11.11271133,139.2627301,One Line,Fiber Optic,Month-to-Month,11,Phone and Internet,< 1 year,Non-Auto
7410-YTJIK,Female,0,No,No,2,2,0,Mailed check,75.45,480.75,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,6.371769384,8.307427816,Two or More Lines,Fiber Optic,Month-to-Month,6,Phone and Internet,< 1 year,Non-Auto
7416-CKTEP,Female,0,Yes,No,1,0,2,Bank transfer (automatic),19.6,1134.25,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,57.86989796,146.1855585,One Line,No Internet Service,2 Year,58,Phone,5 years,Auto
7421-ZLUPA,Female,0,No,No,0,1,0,Mailed check,29.25,226.95,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,7.758974359,6.851805466,No Phone Service,DSL,Month-to-Month,8,Internet,< 1 year,Non-Auto
7422-WNBTY,Male,0,Yes,No,2,2,0,Electronic check,93.35,3092,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,33.12265667,48.86839272,Two or More Lines,Fiber Optic,Month-to-Month,33,Phone and Internet,3 years,Non-Auto
7426-GSWPO,Male,1,No,No,2,2,0,Bank transfer (automatic),103.5,6548.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,63.27198068,758.9770198,Two or More Lines,Fiber Optic,Month-to-Month,63,Phone and Internet,5 years,Auto
7426-RHZGU,Male,0,No,No,1,2,0,Bank transfer (automatic),95.9,827.45,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,8.628258603,13.78487323,One Line,Fiber Optic,Month-to-Month,9,Phone and Internet,< 1 year,Auto
7426-WEIJX,Male,1,Yes,Yes,2,2,0,Electronic check,80.95,4859.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,60.02594194,94.65779221,Two or More Lines,Fiber Optic,Month-to-Month,60,Phone and Internet,5 years,Non-Auto
7427-AUFPY,Male,0,No,No,1,0,2,Credit card (automatic),19.65,1008.7,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,51.33333333,21.65445522,One Line,No Internet Service,2 Year,51,Phone,5 years,Auto
7432-FFVAR,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),90.95,4236.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,46.58163826,4236.6,One Line,Fiber Optic,1 Year,47,Phone and Internet,5 years,Auto
7434-SHXLS,Female,0,No,No,1,0,0,Mailed check,20.9,20.9,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,0,1,3.69245283,One Line,No Internet Service,Month-to-Month,1,Phone,< 1 year,Non-Auto
7435-ZNUYY,Male,0,No,No,1,0,1,Mailed check,20.6,116.6,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,5.660194175,116.6,One Line,No Internet Service,1 Year,6,Phone,< 1 year,Non-Auto
7439-DKZTW,Male,0,No,No,1,2,0,Electronic check,80.55,80.55,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,80.55,One Line,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
7442-YGZFK,Male,0,No,No,2,1,0,Credit card (automatic),49.8,49.8,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,1.026897303,Two or More Lines,DSL,Month-to-Month,1,Phone and Internet,< 1 year,Auto
7445-WMRBW,Female,0,No,No,2,1,1,Bank transfer (automatic),73.85,3581.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,48.49559919,80.20541153,Two or More Lines,DSL,1 Year,48,Phone and Internet,5 years,Auto
7446-KQISO,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),109.75,4900.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,44.65284738,135.5789582,Two or More Lines,Fiber Optic,2 Year,45,Phone and Internet,5 years,Auto
7446-SFAOA,Female,0,Yes,No,1,0,1,Bank transfer (automatic),19.85,717.5,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,36.14609572,65.20759484,One Line,No Internet Service,1 Year,36,Phone,5 years,Auto
7446-YPODE,Male,1,No,No,2,1,0,Bank transfer (automatic),60.25,662.95,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,11.0033195,11.75307257,Two or More Lines,DSL,Month-to-Month,11,Phone and Internet,< 1 year,Auto
7449-HVPIV,Male,0,Yes,Yes,2,2,0,Credit card (automatic),90.4,5099.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,56.40652655,422.5392388,Two or More Lines,Fiber Optic,Month-to-Month,56,Phone and Internet,5 years,Auto
7450-NWRTR,Male,1,No,No,2,2,0,Electronic check,99.45,1200.15,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,12.0678733,31.86792999,Two or More Lines,Fiber Optic,Month-to-Month,12,Phone and Internet,2 years,Non-Auto
7452-FOLON,Male,0,No,Yes,2,0,1,Bank transfer (automatic),25.45,958.45,No,FALSE,FALSE,TRUE,FALSE,FALSE,2,37.66011788,25.22758838,Two or More Lines,No Internet Service,1 Year,38,Phone,5 years,Auto
7459-IMVYU,Male,0,No,No,2,1,0,Electronic check,69.95,2657.55,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,37.99213724,172.7521065,Two or More Lines,DSL,Month-to-Month,38,Phone and Internet,5 years,Non-Auto
7459-RRWQZ,Female,0,No,No,2,1,0,Bank transfer (automatic),64.65,994.55,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,15.38360402,22.17580313,Two or More Lines,DSL,Month-to-Month,15,Phone and Internet,2 years,Auto
7460-ITWWP,Female,1,Yes,No,1,2,0,Electronic check,86.1,3861.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,44.84843206,54.38279949,One Line,Fiber Optic,Month-to-Month,45,Phone and Internet,5 years,Non-Auto
7463-IFMQU,Female,0,Yes,No,1,0,2,Bank transfer (automatic),20.05,1423.65,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,71.00498753,1423.65,One Line,No Internet Service,2 Year,71,Phone,5 years,Auto
7465-ZZRVX,Male,0,No,No,1,2,0,Electronic check,70.35,70.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,4.079352815,One Line,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
7469-LKBCI,Male,0,No,No,1,0,2,Credit card (automatic),18.95,326.8,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,17.24538259,5.946418893,One Line,No Internet Service,2 Year,17,Phone,2 years,Auto
7470-DYNOE,Male,0,No,No,1,1,1,Electronic check,61.1,3357.9,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,54.95744681,258.4427297,One Line,DSL,1 Year,55,Phone and Internet,5 years,Non-Auto
7470-MCQTK,Female,0,Yes,No,0,1,0,Bank transfer (automatic),48.75,633.4,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,1,12.99282051,8.984047552,No Phone Service,DSL,Month-to-Month,13,Internet,2 years,Auto
7471-MQPOS,Male,1,Yes,Yes,2,1,1,Bank transfer (automatic),72.9,5139.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,70.50274348,82.42416329,Two or More Lines,DSL,1 Year,71,Phone and Internet,5 years,Auto
7471-WNSUF,Male,0,Yes,No,2,0,1,Bank transfer (automatic),24.15,1505.9,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,62.35610766,21.12868344,Two or More Lines,No Internet Service,1 Year,62,Phone,5 years,Auto
7472-EQOAV,Male,1,Yes,Yes,1,2,1,Bank transfer (automatic),86.7,6179.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,71.2727797,454.5951086,One Line,Fiber Optic,1 Year,71,Phone and Internet,5 years,Auto
7473-ZBDSN,Female,0,Yes,Yes,1,0,2,Mailed check,18.8,255.55,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,13.59308511,36.13736251,One Line,No Internet Service,2 Year,14,Phone,2 years,Non-Auto
7479-NITWS,Male,0,No,No,2,2,0,Credit card (automatic),89.35,631.85,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,7.071628428,12.5538325,Two or More Lines,Fiber Optic,Month-to-Month,7,Phone and Internet,< 1 year,Auto
7480-QNVZJ,Male,1,No,No,2,2,0,Electronic check,95.7,4816.7,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,50.33124347,69.70816287,Two or More Lines,Fiber Optic,Month-to-Month,50,Phone and Internet,5 years,Non-Auto
7480-SPLEF,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),26,1796.55,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,69.09807692,36.1430445,Two or More Lines,No Internet Service,2 Year,69,Phone,5 years,Auto
7481-ATQQS,Female,1,No,No,2,2,0,Credit card (automatic),90.85,4515.85,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,49.70665933,122.9041088,Two or More Lines,Fiber Optic,Month-to-Month,50,Phone and Internet,5 years,Auto
7483-IQWIB,Male,0,Yes,Yes,2,2,0,Electronic check,92.95,3415.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,36.74287251,81.09247189,Two or More Lines,Fiber Optic,Month-to-Month,37,Phone and Internet,5 years,Non-Auto
7486-KSRVI,Male,0,No,No,2,2,1,Electronic check,100,4211.55,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,42.1155,1121.465125,Two or More Lines,Fiber Optic,1 Year,42,Phone and Internet,5 years,Non-Auto
7488-MXJIV,Female,0,No,No,2,2,0,Electronic check,85.65,321.65,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,3.755399883,44.2843125,Two or More Lines,Fiber Optic,Month-to-Month,4,Phone and Internet,< 1 year,Non-Auto
7492-TAFJD,Male,0,Yes,Yes,0,1,2,Mailed check,38.55,280,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,7.263294423,4.592728579,No Phone Service,DSL,2 Year,7,Internet,< 1 year,Non-Auto
7493-GVFIO,Male,0,No,No,1,0,2,Credit card (automatic),20.55,1252.85,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,60.96593674,1252.85,One Line,No Internet Service,2 Year,61,Phone,5 years,Auto
7493-TPUWZ,Male,0,No,No,2,2,0,Electronic check,79.15,79.15,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,10.07965814,Two or More Lines,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
7495-OOKFY,Female,1,Yes,No,2,2,0,Credit card (automatic),80.65,633.3,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,7.852448853,10.12500731,Two or More Lines,Fiber Optic,Month-to-Month,8,Phone and Internet,< 1 year,Auto
7501-IWUNG,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),73.8,4616.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,62.54810298,2240.653272,One Line,DSL,2 Year,63,Phone and Internet,5 years,Auto
7501-VTYLJ,Female,0,No,Yes,1,1,0,Mailed check,51.55,106.2,No,TRUE,FALSE,TRUE,TRUE,TRUE,2,2.06013579,2.316420455,One Line,DSL,Month-to-Month,2,Phone and Internet,< 1 year,Non-Auto
7502-BNYGS,Female,0,Yes,No,1,1,0,Credit card (automatic),69.1,3168,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,45.84659913,48.86662605,One Line,DSL,Month-to-Month,46,Phone and Internet,5 years,Auto
7503-EPSZW,Female,0,Yes,Yes,2,0,2,Mailed check,24.05,1559.15,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,64.82952183,20.91717284,Two or More Lines,No Internet Service,2 Year,65,Phone,5 years,Non-Auto
7503-MIOGA,Female,1,Yes,No,2,1,2,Bank transfer (automatic),89.85,6697.35,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,74.53923205,422.3323616,Two or More Lines,DSL,2 Year,75,Phone and Internet,More than 5 years,Auto
7503-QQRVF,Male,1,Yes,No,1,2,0,Credit card (automatic),74.3,1178.25,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,15.85800808,1178.25,One Line,Fiber Optic,Month-to-Month,16,Phone and Internet,2 years,Auto
7503-ZGUZJ,Male,0,No,No,2,2,0,Mailed check,84.65,84.65,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,3.41419464,Two or More Lines,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
7504-UWHNB,Male,0,No,No,1,2,0,Electronic check,69.75,1729.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,24.79354839,27.45580066,One Line,Fiber Optic,Month-to-Month,25,Phone and Internet,3 years,Non-Auto
7508-DQAKK,Female,0,No,No,2,1,2,Credit card (automatic),86.4,5442.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,62.98668981,210.4970346,Two or More Lines,DSL,2 Year,63,Phone and Internet,5 years,Auto
7508-KBIMB,Male,0,Yes,Yes,1,1,1,Credit card (automatic),56.25,1454.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,25.85333333,101.3402331,One Line,DSL,1 Year,26,Phone and Internet,3 years,Auto
7508-MYBOG,Male,0,Yes,No,2,2,0,Electronic check,86.1,1235.55,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,14.35017422,85.35585656,Two or More Lines,Fiber Optic,Month-to-Month,14,Phone and Internet,2 years,Non-Auto
